시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
어린이집,정관아이비어린이집,부산광역시 기장군 정관읍 구연방곡로 43,부산광역시 기장군 정관읍 방곡리 440,35.32344446,129.1847375,부산광역시 기장군,기장경찰서,Y,14,,2023-08-03
유치원,정관아이숲유치원,부산광역시 기장군 정관읍 병산로 24,부산광역시 기장군 정관읍 용수리 452,35.33616945,129.171847,부산광역시 기장군,기장경찰서,Y,1,,2023-08-03
초등학교,정관초등학교,부산광역시 기장군 정관읍 정관로 530,부산광역시 기장군 정관읍 용수리 1393,35.32321474,129.1718500316,부산광역시 기장군,기장경찰서,Y,5,,2023-08-03
유치원,정관초등학교병설유치원,부산광역시 기장군 정관읍 정관로 530,부산광역시 기장군 정관읍 용수리 1393,35.32321474,129.1718500316,부산광역시 기장군,기장경찰서,Y,5,,2023-08-03
유치원,정관피올라유치원,부산광역시 기장군 정관읍 가동2길 5,부산광역시 기장군 정관읍 용수리 1283-4,35.32854076,129.1795703,부산광역시 기장군,기장경찰서,Y,7,,2023-08-03
초등학교,정원초등학교,부산광역시 기장군 정관읍 정관로 423,부산광역시 기장군 정관읍 모전리 754,35.33196633,129.1672717,부산광역시 기장군,기장경찰서,Y,5,,2023-08-03
유치원,정원초등학교병설유치원,부산광역시 기장군 정관읍 정관로 423,부산광역시 기장군 정관읍 모전리 754,35.33196633,129.1672717,부산광역시 기장군,기장경찰서,Y,5,,2023-08-03
초등학교,좌천초등학교,부산광역시 기장군 장안읍 좌천로13-66,부산광역시 기장군 장안읍 좌천리 115,35.31195211,129.2395584,부산광역시 기장군,기장경찰서,Y,10,,2023-08-03
유치원,좌천초등학교병설유치원,부산광역시 기장군 장안읍 좌천로 13-66,부산광역시 기장군 장안읍 좌천리 115,35.31195211,129.2395584,부산광역시 기장군,기장경찰서,Y,10,,2023-08-03
초등학교,죽성초등학교,부산광역시 기장군 기장읍 두호1길16,부산광역시 기장군 기장읍 죽성리 191,35.24066288,129.2465849,부산광역시 기장군,기장경찰서,Y,4,,2023-08-03
유치원,죽성초등학교병설유치원,부산광역시 기장군 기장읍 죽성로 270,부산광역시 기장군 기장읍 죽성리 86,35.24275475,129.243628,부산광역시 기장군,기장경찰서,Y,4,,2023-08-03
어린이집,참조은어린이집,부산광역시 기장군 기장읍 차성로404번길52,부산광역시 기장군 기장읍 교리 329-1,35.25117979,129.214396,부산광역시 기장군,기장경찰서,Y,15,,2023-08-03
초등학교,철마초등학교,부산광역시 기장군 철마면 철마로 493,부산광역시 기장군 철마면 와여리 481-2,35.27521883,129.1512357,부산광역시 기장군,기장경찰서,Y,3,,2023-08-03
유치원,철마초등학교병설유치원,부산광역시 기장군 철마면 철마로 493,부산광역시 기장군 철마면 와여리 481-2,35.27521883,129.1512357,부산광역시 기장군,기장경찰서,Y,3,,2023-08-03
어린이집,초록어린이집,부산광역시 기장군 기장읍 차성로404번길33,부산광역시 기장군 기장읍 교리 333-11,35.2519894,129.214818,부산광역시 기장군,기장경찰서,Y,16,,2023-08-03
어린이집,칠암어린이집,부산광역시 기장군 일광면 박영준길18,부산광역시 기장군 일광면 칠암리 145-1,35.299023,129.2564867,부산광역시 기장군,기장경찰서,Y,3,,2023-08-03
초등학교,칠암초등학교,부산광역시 기장군 일광면 박영준길 19,부산광역시 기장군 일광면 칠암리 134,35.298748,129.2559105,부산광역시 기장군,기장경찰서,Y,2,,2023-08-03
유치원,칠암초등학교병설유치원,부산광역시 기장군 일광면 박영준길 19,부산광역시 기장군 일광면 칠암리 134,35.298771,129.2559105,부산광역시 기장군,기장경찰서,Y,2,,2023-08-03
유치원,큰별샘유치원,부산광역시 기장군 정관읍 산막길 26-76,부산광역시 기장군 정관읍 용수리 525,35.332977,129.172661,부산광역시 기장군,기장경찰서,Y,1,,2023-08-03
유치원,푸른숲유치원,부산광역시 기장군 기장읍 내리길 168,부산광역시 기장군 기장읍 내리 579,35.217064,129.1977769,부산광역시 기장군,기장경찰서,Y,2,,2023-08-03
유치원,피터팬유치원,부산광역시 기장군 정관읍 가동옛길 37,부산광역시 기장군 정관읍 용수리 220,35.331573,129.1790794,부산광역시 기장군,기장경찰서,Y,3,,2023-08-03
어린이집,한성어린이집,부산광역시 기장군 정관읍 정관덕산1길 22,부산광역시 기장군 정관읍 방곡리 245-3,35.323573,129.184771,부산광역시 기장군,기장경찰서,Y,14,,2023-08-03
유치원,한솔기장유치원,부산광역시 기장군 기장읍 대청로45번길 6,부산광역시 기장군 기장읍 대라리 269-10,35.23823163,129.2154127,부산광역시 기장군,기장경찰서,Y,16,,2023-08-03
어린이집,한솔어린이집,부산광역시 기장군 기장읍 대청로45번길6,부산광역시 기장군 기장읍 대라리 269-10,35.23823163,129.2154127,부산광역시 기장군,기장경찰서,Y,19,,2023-08-03
유치원,해누리유치원,부산광역시 기장군 정관읍 용수로109-33,부산광역시 기장군 정관읍 용수리 626,35.3292615,129.171932,부산광역시 기장군,기장경찰서,Y,9,,2023-08-03
유치원,효성유치원,부산광역시 기장군 기장읍 차성로344번길 13,부산광역시 기장군 기장읍 동부리 151-5,35.2493646,129.215285,부산광역시 기장군,기장경찰서,Y,15,,2023-08-03
초등학교,해빛초등학교,부산광역시 기장군 일광면 해빛6로 9,부산광역시 기장군 일광면 삼성리 787,35.26477294,129.2214912,부산광역시 기장군,기장경찰서,Y,1,,2023-08-03
유치원,해빛유치원,부산광역시 기장군 일광면 해빛6로 17,부산광역시 기장군 일광면 삼성리 788,35.26430354,129.2224512,부산광역시 기장군,기장경찰서,Y,1,,2023-08-03
유치원,방곡유치원,부산광역시 기장군 정관읍 정관덕산길 61,부산광역시 기장군 정관읍 방곡리 412,35.32292968,129.1867088,부산광역시 기장군,기장경찰서,Y,4,,2023-08-03
유치원,숲속나라유치원,부산광역시 기장군 정관읍 산막길 46-28,부산광역시 기장군 정관읍 용수리 438,35.33548724,129.1729533,부산광역시 기장군,기장경찰서,N,0,,2023-08-03
어린이집,부산정관산업단지공동직장어린이집,부산광역시 기장군 정관읍 산단로 363,부산광역시 기장군 정관읍 달산리 1036,35.31742069,129.1863713,부산광역시 기장군,기장경찰서,Y,4,,2023-08-03
유치원,내리초등학교 병설유치원,부산광역시 기장군 기장읍 소정안길 50,부산광역시 기장군 기장읍 내리 772,35.2057615,129.2055036,부산광역시 기장군,기장경찰서,N,0,,2023-08-03
어린이집,봄뜰어린이집,부산광역시 기장군 정관읍 정관로 708,부산광역시 기장군 정관읍 달산리 1221-9,35.3211301,129.1902501,부산광역시 기장군,기장경찰서,Y,1,,2023-08-03
